item_name,item_brand,item_quantity,return_quantity,return_rate
eyeshadow,Lancome,2,2.0,1.0
joggers,New Balance,1,1.0,1.0
eye makeup remover,Guerlain,1,1.0,1.0
dress shoes,Keen,1,1.0,1.0
boxer,Prism,5,5.0,1.0
coat,Kappa,1,1.0,1.0
hoodie,Tommy Jeans,1,1.0,1.0
socks,Hummel,4,4.0,1.0
cake mould,Prism,3,3.0,1.0
socks,U.S. Polo Assn.,2,2.0,1.0
skin care set,Estee Lauder,2,2.0,1.0
backpack,Puma,1,1.0,1.0
sunscreen,Clarins,2,2.0,1.0
joggers,Tommy Jeans,1,1.0,1.0
makeup set,Clinique,2,2.0,1.0
laptop bag,Pierre Cardin,1,1.0,1.0
boot,Tommy Hilfiger,1,1.0,1.0
sweatshirt,Prism,5,5.0,1.0
skirt,Aeropostale,1,1.0,1.0
be extra delıcıous 50 ml edp perfume,Dkny,1,1.0,1.0
eyeliner,Clinique,2,2.0,1.0
jumper,Levis,2,2.0,1.0
wallet,Calvin Klein,2,2.0,1.0
leggings,Quiksilver,1,1.0,1.0
boots,Benetton,4,4.0,1.0
sandals,Jack Wolfskin,1,1.0,1.0
beanie,Wrangler,2,2.0,1.0
sneaker,National Geographic,1,1.0,1.0
si passione eclat edp 50 ml perfume,Armani,1,1.0,1.0
powder,Dior,1,1.0,1.0
blouse,Prism,1,1.0,1.0
hiking shoes,Benetton,1,1.0,1.0
running shoes,Skechers,1,1.0,1.0
t-shirt,Lee Cooper,1,1.0,1.0
outdoor shoes,Puma,1,1.0,1.0
shirt,Tommy Jeans,2,2.0,1.0
postman bag,Tommy Hilfiger,2,2.0,1.0
sweatshirt,Nike,2,2.0,1.0
outdoor shoes,Merrell,1,1.0,1.0
swim shorts,Tommy Hilfiger,1,1.0,1.0
running shoes,Nike,4,4.0,1.0
sneakers,Prism,4,4.0,1.0
face cream,Estee Lauder,2,2.0,1.0
decoration accessories,Prism,2,2.0,1.0
baby shoes,adidas,1,1.0,1.0
guılty pour homme edp 150 ml,Gucci,1,1.0,1.0
hiking shoes,Nike,4,4.0,1.0
boxers,National Geographic,1,1.0,1.0
sneaker,Tommy Hilfiger,1,1.0,1.0
joggers,Tommy Hilfiger,1,1.0,1.0
loafer,George Hogg,1,1.0,1.0
shirt,Lee,2,2.0,1.0
hooded jacket,Vans,1,1.0,1.0
sandals,Aeropostale,2,2.0,1.0
postman bag,Gap,1,1.0,1.0
socks,Nike,2,2.0,1.0
si passione eclat edp 100 ml perfume,Armani,1,1.0,1.0
skirt,Nike,1,1.0,1.0
sleeveless,U.S. Polo Assn.,1,1.0,1.0
eyeshadow,Yves Saint Laurent,1,1.0,1.0
toner,Guerlain,1,1.0,1.0
kitchen accessories,Kitchen Aid,1,1.0,1.0
shirt,Prism,2,2.0,1.0
slippers,Benetton,1,1.0,1.0
outdoor shoes,National Geographic,1,1.0,1.0
hoodie,Puma,1,1.0,1.0
sneakers,Aeropostale,2,2.0,1.0
outdoor shoes,Asics,1,1.0,1.0
runner,Prism,1,1.0,1.0
shorts,adidas,2,2.0,1.0
joggers,Prism,4,4.0,1.0
short-sleeved shirt,Prism,2,2.0,1.0
skirt,Levis,1,1.0,1.0
running shoes,The North Face,1,1.0,1.0
la nuıt tresor perfume set,Lancome,2,2.0,1.0
hiking shoes,adidas,4,4.0,1.0
jacket,The North Face,1,1.0,1.0
sneakers,U.S. Polo Assn.,5,5.0,1.0
weekend women edp 50 ml perfume set,Burberry,1,1.0,1.0
sarong,Prism,1,1.0,1.0
briefs,Calvin Klein,1,1.0,1.0
watch,Guess,1,1.0,1.0
leggings,Asics,1,1.0,1.0
slippers,Timberland,1,1.0,1.0
beanie,Prism,14,14.0,1.0
vest,Nautica,2,2.0,1.0
lip balm,Dior,1,1.0,1.0
skirt,Prism,1,1.0,1.0
hoodie,Prism,1,1.0,1.0
joggers,Aeropostale,1,1.0,1.0
sweatshirt,Reebok,2,2.0,1.0
joggers,Jack & Jones,1,1.0,1.0
polo shirt,Wrangler,1,1.0,1.0
the dreamer edt 50 ml men perfume,Versace,1,1.0,1.0
face mask,Shiseido,1,1.0,1.0
running shoes,adidas,2,2.0,1.0
slippers,Birkenstock,2,2.0,1.0
backpack,U.S. Polo Assn.,2,2.0,1.0
heeled shoes,Timberland,1,1.0,1.0
blouse,Guess,1,1.0,1.0
flipflops,National Geographic,2,2.0,1.0
rubbish bin,Prism,1,1.0,1.0
sandals,Nike,2,2.0,1.0
cardigan,Calvin Klein,1,1.0,1.0
shirt,Benetton,1,1.0,1.0
foundation,Guerlain,1,1.0,1.0
puffer coat,Columbia,1,1.0,1.0
belt,Armani Exchange,1,1.0,1.0
goalkeeper gloves,adidas,1,1.0,1.0
laptop bag,Tommy Hilfiger,2,2.0,1.0
powder,Yves Saint Laurent,2,2.0,1.0
sweatshirt,Karl Lagerfeld,1,1.0,1.0
shorts,Wrangler,3,3.0,1.0
joggers,Prism,2,2.0,1.0
shirt,U.S. Polo Assn.,1,1.0,1.0
trousers,National Geographic,1,1.0,1.0
hiking shoes,Skechers,1,1.0,1.0
sweatshirt,Columbia,1,1.0,1.0
bowl,Prism,4,4.0,1.0
basketball ,Nike,1,1.0,1.0
coat,George Hogg,1,1.0,1.0
powder,Guerlain,1,1.0,1.0
running shoes,Asics,2,2.0,1.0
eye pencil,Lancome,1,1.0,1.0
capri pants,Nike,1,1.0,1.0
scarf,U.S. Polo Assn.,3,3.0,1.0
boxers,U.S. Polo Assn.,2,2.0,1.0
joggers,Puma,2,2.0,1.0
polo shirt,The North Face,1,1.0,1.0
lip gloss,Estee Lauder,1,1.0,1.0
skin care set,La Mer,2,2.0,1.0
boot,U.S. Polo Assn.,2,2.0,1.0
powder,Estee Lauder,1,1.0,1.0
kitchen knife,Zwilling,1,1.0,1.0
belt,U.S. Polo Assn.,2,2.0,1.0
flipflops,Hummel,1,1.0,1.0
trousers,Pierre Cardin,2,2.0,1.0
sweatshirt,Wrangler,2,2.0,1.0
outdoor shoes,National Geographic,2,2.0,1.0
coat,adidas,1,1.0,1.0
shirt,Prism,3,3.0,1.0
backpack,Aeropostale,3,3.0,1.0
socks,Prism,2,2.0,1.0
wallet,Pierre Cardin,1,1.0,1.0
jeans,Nautica,1,1.0,1.0
leggings,Reebok,2,2.0,1.0
t-shirt,Aeropostale,3,3.0,1.0
tote bag,Aeropostale,1,1.0,1.0
wrist bag,Nike,1,1.0,1.0
sweatshirt,Asics,1,1.0,1.0
sports bra,Skechers,1,1.0,1.0
wrist bag,Versace Jeans,1,1.0,1.0
boot,Skechers,1,1.0,1.0
card sleeve,Pierre Cardin,1,1.0,1.0
sleeveless,Kappa,1,1.0,1.0
tea set,Prism,1,1.0,1.0
tank top,Prism,2,2.0,1.0
t-shirt,Jack & Jones,1,1.0,1.0
sweatshirt,Jack & Jones,2,2.0,1.0
coat,Nike,1,1.0,1.0
socks,U.S. Polo Assn.,1,1.0,1.0
hat,National Geographic,1,1.0,1.0
lifestyle shoes,Camper,1,1.0,1.0
invictus edt 200 ml men perfume,Paco Rabanne,1,1.0,1.0
perfume,Estee Lauder,1,1.0,1.0
running shoes,Reebok,3,3.0,1.0
lifestyle shoes,The North Face,2,2.0,1.0
perfume,Shiseido,1,1.0,1.0
t-shirt,Hummel,2,2.0,1.0
belt,George Hogg,1,1.0,1.0
duvet cover set,Prism,4,4.0,1.0
outdoor boots,Caterpillar,1,1.0,1.0
joggers,Vans,2,2.0,1.0
running shoes,Kappa,1,1.0,1.0
outdoor boot,National Geographic,1,1.0,1.0
duffle bag,Prism,1,1.0,1.0
football,Puma,1,1.0,1.0
crop top,Aeropostale,1,1.0,1.0
backpack,Versace Jeans,1,1.0,1.0
leggings,The North Face,1,1.0,1.0
swimming goggles,adidas,2,2.0,1.0
jeans,Armani Exchange,2,2.0,1.0
laptop bag,Guess,1,1.0,1.0
plant,Prism,1,1.0,1.0
loafer,Divarese,1,1.0,1.0
outdoor shoes,U.S. Polo Assn.,1,1.0,1.0
hoodie,Aeropostale,2,2.0,1.0
shoulder bag,Prism,3,3.0,1.0
hiking shoes,Nike,2,2.0,1.0
belt,Levis,2,2.0,1.0
sweatshirt,Helly Hansen,1,1.0,1.0
hooded vest,Aeropostale,1,1.0,1.0
mascara,Lancome,1,1.0,1.0
running shoes,Reebok,10,10.0,1.0
flipflops,adidas,1,1.0,1.0
slip,Prism,1,1.0,1.0
polo shirt,Prism,3,3.0,1.0
sneakers,Karl Lagerfeld,1,1.0,1.0
backpack,Nike,5,5.0,1.0
shirt,Tommy Hilfiger,1,1.0,1.0
peeling,Lancome,2,2.0,1.0
puffer coat,Nike,1,1.0,1.0
tank top,National Geographic,1,1.0,1.0
sandals,Merrell,1,1.0,1.0
keyring,Prism,1,1.0,1.0
postman bag,National Geographic,1,1.0,1.0
deodorant,Paco Rabanne,4,4.0,1.0
lifestyle shoes,Desigual,1,1.0,1.0
dress,Guess,1,1.0,1.0
hand cream,Lancome,1,1.0,1.0
trousers,Hummel,1,1.0,1.0
coat,Armani Exchange,1,1.0,1.0
body lotion,Shiseido,2,2.0,1.0
raincoat,Helly Hansen,1,1.0,1.0
lipstick,Tom Ford,1,1.0,1.0
addict fraich new edt 100 ml women perfume,Dior,1,1.0,1.0
gloves,The North Face,1,1.0,1.0
bodysuit,Levis,1,1.0,1.0
swim shorts,Calvin Klein,1,1.0,1.0
t-shirt,Under Armour,1,1.0,1.0
gaiter,National Geographic,1,1.0,1.0
sweatshirt,Benetton,1,1.0,1.0
tote bag,Prism,1,1.0,1.0
sandals,Nike,1,1.0,1.0
outdoor shoes,The North Face,2,2.0,1.0
t-shirt,Vans,1,1.0,1.0
necklace,Swarovski,1,1.0,1.0
flipflops,Havaianas,2,2.0,1.0
skirt,Prism,2,2.0,1.0
socks,Hummel,3,3.0,1.0
slippers,adidas,1,1.0,1.0
jacket,Reebok,1,1.0,1.0
beanie,Prism,3,3.0,1.0
candle holder,Prism,3,3.0,1.0
deodorant,Lancome,1,1.0,1.0
boots,Jack Wolfskin,1,1.0,1.0
brush,Clinique,1,1.0,1.0
gloves,Quiksilver,2,2.0,1.0
brow liner,Yves Saint Laurent,1,1.0,1.0
the scent le parfum for him 100 ml,Hugo Boss,1,1.0,1.0
shorts,Converse,1,1.0,1.0
flipflops,Desigual,1,1.0,1.0
laptop bag,Fossil,1,1.0,1.0
swim short,Prism,1,1.0,1.0
invictus intense edt 50 ml men perfume,Paco Rabanne,1,1.0,1.0
perfume,Calvin Klein,1,1.0,1.0
belt,Lee,1,1.0,1.0
tank top,Billabong,1,1.0,1.0
thermals,U.S. Polo Assn.,1,1.0,1.0
brush,Bobbi Brown,1,1.0,1.0
dress,Tommy Hilfiger,1,1.0,1.0
t-shirt,Prism,3,3.0,1.0
joggers,National Geographic,1,1.0,1.0
sweatshirt,U.S. Polo Assn.,3,3.0,1.0
cross body bag,Tommy Hilfiger,1,1.0,1.0
puffer vest,U.S. Polo Assn.,2,2.0,1.0
perfume,Thierry Mugler,1,1.0,1.0
outdoor shoes,Caterpillar,1,1.0,1.0
denim jacket,Prism,1,1.0,1.0
polo shirt,U.S. Polo Assn.,5,5.0,1.0
polo shirt,Pierre Cardin,1,1.0,1.0
trousers,Jack & Jones,2,2.0,1.0
tote bag,Guess,1,1.0,1.0
outdoor shoes,Columbia,1,1.0,1.0
hooded jumper,Prism,1,1.0,1.0
hiking shoes,Under Armour,1,1.0,1.0
jumper,Tommy Jeans,1,1.0,1.0
skin care set,Lancome,1,1.0,1.0
postman bag,U.S. Polo Assn.,1,1.0,1.0
swim shorts,U.S. Polo Assn.,1,1.0,1.0
swim shorts,U.S. Polo Assn.,2,2.0,1.0
towel,Prism,1,1.0,1.0
boot,Harley Davidson,2,2.0,1.0
flipflops,New Balance,2,2.0,1.0
denim jacket,Lee,1,1.0,1.0
shampoo,Pierre Cardin,1,1.0,1.0
beach towel,Prism,2,2.0,1.0
hooded vest,Benetton,1,1.0,1.0
guilty ph edp perfume 150 ml,Gucci,1,1.0,1.0
pen,Swarovski,2,2.0,1.0
cake mould,Kitchen Aid,1,1.0,1.0
t-shirt,National Geographic,2,2.0,1.0
bowl,Prism,1,1.0,1.0
coat,U.S. Polo Assn.,1,1.0,1.0
hand bag,Dkny,1,1.0,1.0
food container,Zwilling,6,6.0,1.0
polo shirt,National Geographic,1,1.0,1.0
beanie,adidas,1,1.0,1.0
mascara,Lancome,2,2.0,1.0
t-shirt,Columbia,2,2.0,1.0
joggers,Dockers,1,1.0,1.0
jacket,Hummel,1,1.0,1.0
socks,adidas,1,1.0,1.0
steam generator iron,Philips,2,2.0,1.0
sports bra,Reebok,1,1.0,1.0
polo shirt,Jack & Jones,2,2.0,1.0
windbreaker,Puma,1,1.0,1.0
wrist bag,Nautica,2,2.0,1.0
deodorant,Lancome,2,2.0,1.0
eyeliner,Bobbi Brown,2,2.0,1.0
toy,Prism,2,2.0,1.0
polo shirt,Levis,5,5.0,1.0
sneaker,Prism,1,1.0,1.0
boots,Divarese,2,2.0,1.0
shirt,Nautica,2,2.0,1.0
postman bag,Nautica,1,1.0,1.0
dress shoes,Levis,1,1.0,1.0
hat,Reebok,2,2.0,1.0
sneaker,Lee Cooper,1,1.0,1.0
boots,Hummel,1,1.0,1.0
coat,Prism,1,1.0,1.0
sneakers,Benetton,1,1.0,1.0
eye cream,Clinique,1,1.0,1.0
cardigan,National Geographic,1,1.0,1.0
shorts,Dockers,1,1.0,1.0
joggers,Nike,2,2.0,1.0
tommy girl edt 200 ml women perfume,Tommy Hilfiger,2,2.0,1.0
plate,Prism,3,3.0,1.0
coat,Columbia,1,1.0,1.0
lipstick,Clinique,1,1.0,1.0
training shoes,Reebok,4,4.0,1.0
shaver,Philips,1,1.0,1.0
towel,Prism,4,4.0,1.0
skin care set,Lancome,2,2.0,1.0
dress,Reebok,1,1.0,1.0
laundry basket,Prism,1,1.0,1.0
eye pencil,Clinique,2,2.0,1.0
eyeshadow,Guerlain,1,1.0,1.0
swim shorts,Wrangler,1,1.0,1.0
blusher,Bobbi Brown,1,1.0,1.0
t-shirt,Wrangler,2,2.0,1.0
beanie,Puma,1,1.0,1.0
briefcase,Divarese,1,1.0,1.0
chloé nomade women perfume set (75 ml+bl100+5 ml),Chloe,1,1.0,1.0
joggers,Levis,3,3.0,1.0
makeup premier,Bobbi Brown,1,1.0,1.0
perfume set,Yves Saint Laurent,1,1.0,1.0
eyeliner,Clinique,1,1.0,1.0
blender,Smeg,1,1.0,1.0
blouse,Benetton,1,1.0,1.0
postman bag,Armani Exchange,1,1.0,1.0
lip pencil,Pierre Cardin,1,1.0,1.0
puffer coat,Timberland,1,1.0,1.0
slippers,Helly Hansen,1,1.0,1.0
straw,Zwilling,1,1.0,1.0
hand cream,Estee Lauder,1,1.0,1.0
blouse,Lee,1,1.0,1.0
travel accessories,Prism,1,1.0,1.0
trousers,Prism,2,2.0,1.0
boots,Prism,2,2.0,1.0
lifestyle shoes,Nike,1,1.0,1.0
running shoes,Puma,2,2.0,1.0
dress,Aeropostale,1,1.0,1.0
sandals,National Geographic,1,1.0,1.0
trousers,Levis,1,1.0,1.0
postman bag,Guess,1,1.0,1.0
sandals,Camper,1,1.0,1.0
joggers,Prism,3,3.0,1.0
puffer vest,Skechers,1,1.0,1.0
nail polish,Pierre Cardin,1,1.0,1.0
coffee table,Prism,1,1.0,1.0
cardigan,Pierre Cardin,3,3.0,1.0
postman bag,Puma,1,1.0,1.0
vest,Aeropostale,1,1.0,1.0
shirt,Tommy Jeans,3,3.0,1.0
bikini,Benetton,1,1.0,1.0
sandals,Levis,1,1.0,1.0
espadrille,Tommy Hilfiger,2,2.0,1.0
beach bag,Prism,1,1.0,1.0
makeup set,Clarins,2,2.0,1.0
espadrille,Calvin Klein,5,5.0,1.0
trousers,Prism,3,3.0,1.0
hand bag,Love Moschino,1,1.0,1.0
beach towel,Prism,1,1.0,1.0
sports bra,Tommy Hilfiger,1,1.0,1.0
concealer,Clinique,1,1.0,1.0
table cloth,Prism,1,1.0,1.0
wellies,Ugg,1,1.0,1.0
hiking shoes,adidas,2,2.0,1.0
trousers,Dockers,2,2.0,1.0
sneakers,Benetton,2,2.0,1.0
outdoor shoes,Hummel,1,1.0,1.0
wrist bag,Reebok,3,3.0,1.0
stronger with you intensely edp perfume set,Armani,1,1.0,1.0
boxers,Levis,3,3.0,1.0
lifestyle shoes,Under Armour,1,1.0,1.0
scarf,Pierre Cardin,1,1.0,1.0
outdoor boots,Caterpillar,2,2.0,1.0
football shoes,Puma,1,1.0,1.0
towel,Prism,5,5.0,1.0
running shoes,Puma,3,3.0,1.0
perfume,Dkny,3,3.0,1.0
sandals,Hush Puppies,1,1.0,1.0
lampshade,Prism,1,1.0,1.0
outdoor shoes,Nike,2,2.0,1.0
vest,Columbia,1,1.0,1.0
shorts,Wrangler,2,2.0,1.0
makeup premier,Estee Lauder,1,1.0,1.0
makeup premier,Shiseido,1,1.0,1.0
skirt,Pierre Cardin,2,2.0,1.0
peçete,Prism,1,1.0,1.0
joggers,U.S. Polo Assn.,5,5.0,1.0
sunscreen,Clinique,3,3.0,1.0
leggings,New Balance,1,1.0,1.0
t-shirt,Prism,1,1.0,1.0
joggers,Levis,1,1.0,1.0
backpack,National Geographic,1,1.0,1.0
polo shirt,Levis,1,1.0,1.0
windbreaker,The North Face,1,1.0,1.0
joggers,Skechers,2,2.0,1.0
boots,adidas,1,1.0,1.0
beanie,Aeropostale,2,2.0,1.0
kimono,Prism,1,1.0,1.0
thermos flask,Zwilling,1,1.0,1.0
flipflops,Prism,1,1.0,1.0
sunscreen,Shiseido,1,1.0,1.0
vest,Prism,2,2.0,1.0
face towel,Prism,3,3.0,1.0
bikini,Pierre Cardin,1,1.0,1.0
ballet flats,Prism,1,1.0,1.0
shirt,Jack & Jones,2,2.0,1.0
hooded vest,Lee Cooper,1,1.0,1.0
leggings,Kappa,1,1.0,1.0
shorts,Nautica,1,1.0,1.0
scarf,Aeropostale,1,1.0,1.0
coat,Hummel,2,2.0,1.0
jersey,Nike,1,1.0,1.0
shoulder bag,Calvin Klein,2,2.0,1.0
postman bag,Puma,3,3.0,1.0
gloves,Aeropostale,1,1.0,1.0
trousers,Quiksilver,2,2.0,1.0
perfume,Yves Saint Laurent,1,1.0,1.0
waist bag,Gap,1,1.0,1.0
trousers,Pierre Cardin,3,3.0,1.0
socks,Under Armour,2,2.0,1.0
dish towel,Prism,1,1.0,1.0
leggings,Tommy Hilfiger,1,1.0,1.0
perfume,Tommy Hilfiger,2,2.0,1.0
sweatshirt,Pierre Cardin,4,4.0,1.0
sweatshirt,Lee Cooper,1,1.0,1.0
sweatshirt,Reebok,1,1.0,1.0
outdoor shoes,Pierre Cardin,3,3.0,1.0
sneakers,Prism,2,2.0,1.0
lifestyle shoes,U.S. Polo Assn.,2,2.0,1.0
training shoes,Reebok,1,1.0,1.0
jeans,Guess,1,1.0,1.0
coat,Calvin Klein,1,1.0,1.0
1 million edt 100 ml menperfume set,Paco Rabanne,1,1.0,1.0
backpack,adidas,2,2.0,1.0
perfume,Hugo Boss,1,1.0,1.0
kettle,Philips,1,1.0,1.0
short-sleeved shirt,Columbia,1,1.0,1.0
swim shorts,Hummel,1,1.0,1.0
t-shirt,Nautica,2,2.0,1.0
socks,Skechers,2,2.0,1.0
hand bag,Armani Exchange,1,1.0,1.0
sunscreen,Clinique,1,1.0,1.0
goalkeeper gloves,Nike,1,1.0,1.0
sandals,adidas,2,2.0,1.0
joggers,U.S. Polo Assn.,4,4.0,1.0
postman bag,Pierre Cardin,1,1.0,1.0
boot,Prism,1,1.0,1.0
room odor,Prism,4,4.0,1.0
mascara,Lancome,3,3.0,1.0
joggers,Guess,1,1.0,1.0
invıctus vıctory edp 50 mlperfume,Paco Rabanne,1,1.0,1.0
t-shirt,George Hogg,4,4.0,1.0
outdoor boots,Helly Hansen,1,1.0,1.0
duffle bag,Puma,2,2.0,1.0
shampoo,Pierre Cardin,3,3.0,1.0
sneakers,Lee Cooper,2,2.0,1.0
puffer vest,Pierre Cardin,1,1.0,1.0
bow tie,Pierre Cardin,1,1.0,1.0
beanie,National Geographic,1,1.0,1.0
jacket,Prism,2,2.0,1.0
denim jacket,Levis,1,1.0,1.0
joggers,Hummel,1,1.0,1.0
coat,Levis,1,1.0,1.0
coat,Prism,3,3.0,1.0
lifestyle shoes,Caterpillar,1,1.0,1.0
bikini,Prism,1,1.0,1.0
sandals,National Geographic,2,2.0,1.0
swim shorts,Billabong,1,1.0,1.0
backpack,Nike,1,1.0,1.0
florale edt 80 ml perfume,Prada,1,1.0,1.0
short-sleeved shirt,Columbia,2,2.0,1.0
belt,Pierre Cardin,1,1.0,1.0
trousers,Levis,2,2.0,1.0
lifestyle shoes,Tommy Hilfiger,1,1.0,1.0
sports bra,New Balance,1,1.0,1.0
mascara,Estee Lauder,3,3.0,1.0
espadrille,Levis,1,1.0,1.0
face cream,Lancome,1,1.0,1.0
pyjamas,U.S. Polo Assn.,1,1.0,1.0
basket,Prism,2,2.0,1.0
body lotion,Lancaster,3,3.0,1.0
short-sleeved shirt,Dockers,1,1.0,1.0
boots,Prism,3,3.0,1.0
jeans,Prism,3,3.0,1.0
backpack,Puma,5,5.0,1.0
puffer vest,Hummel,2,2.0,1.0
serum,Guerlain,1,1.0,1.0
bra,Calvin Klein,1,1.0,1.0
boots,Love Moschino,1,1.0,1.0
hat,Calvin Klein,1,1.0,1.0
hiking shoes,Desigual,1,1.0,1.0
beanie,The North Face,1,1.0,1.0
hooded coat,Levis,1,1.0,1.0
t-shirt,adidas,2,2.0,1.0
jeans,Lee Cooper,1,1.0,1.0
running shoes,Hummel,1,1.0,1.0
coat,Billabong,1,1.0,1.0
jumper,Lee Cooper,1,1.0,1.0
t-shirt,Puma,1,1.0,1.0
jeans,Lee,1,1.0,1.0
capri pants,Under Armour,1,1.0,1.0
shirt,Tommy Jeans,1,1.0,1.0
hoodie,Quiksilver,1,1.0,1.0
face mask,Shiseido,2,2.0,1.0
jacket,Calvin Klein,1,1.0,1.0
makeup set,Lancome,2,2.0,1.0
serum,Estee Lauder,2,2.0,1.0
running shoes,Reebok,7,7.0,1.0
belt,Calvin Klein,1,1.0,1.0
bikini,Tommy Hilfiger,1,1.0,1.0
socks,Skechers,1,1.0,1.0
hooded jumper,U.S. Polo Assn.,1,1.0,1.0
thong,Tommy Hilfiger,2,2.0,1.0
boots,Hush Puppies,1,1.0,1.0
he edt 100 ml men perfume,Armani,2,2.0,1.0
puffer coat,The North Face,1,1.0,1.0
running shoes,Under Armour,2,2.0,1.0
outdoor boots,Hummel,1,1.0,1.0
flipflops,Birkenstock,2,2.0,1.0
sunscreen,La Mer,1,1.0,1.0
pillow,Prism,4,4.0,1.0
tank top,Aeropostale,1,1.0,1.0
sleeveless,Quiksilver,3,3.0,1.0
invıctus vıctory edp 100 ml perfume,Paco Rabanne,1,1.0,1.0
gorgeous edp 50 ml women perfume,Michael Kors,1,1.0,1.0
hoodie,Lee,1,1.0,1.0
heeled boots,Guess,1,1.0,1.0
lightbulb,Prism,1,1.0,1.0
bby hero edp 150 ml perfume,Burberry,1,1.0,1.0
jacket,Timberland,1,1.0,1.0
jacket,Guess,1,1.0,1.0
toy,Prism,1,1.0,1.0
beautiful magnolia 100 ml edp women perfume,Estee Lauder,1,1.0,1.0
pot set,Pierre Cardin,1,1.0,1.0
foundation,Bobbi Brown,1,1.0,1.0
beach bag,Quiksilver,1,1.0,1.0
tank top,Quiksilver,1,1.0,1.0
lifestyle shoes,Helly Hansen,1,1.0,1.0
face oil,Guerlain,1,1.0,1.0
running shoes,Kappa,2,2.0,1.0
ballet flats,Prism,3,3.0,1.0
outdoor boot,Keen,1,1.0,1.0
bvlgarı rose goldea blossom delight edt75 ml perfume,Bvlgari,1,1.0,1.0
backpack,adidas,30,29.0,0.96666666666666667
toy,Prism,25,24.0,0.96
trousers,U.S. Polo Assn.,40,38.0,0.95
blusher,Clarins,16,15.0,0.9375
sneakers,Prism,15,14.0,0.93333333333333335
joggers,U.S. Polo Assn.,15,14.0,0.93333333333333335
shirt,U.S. Polo Assn.,15,14.0,0.93333333333333335
sleeveless,Prism,15,14.0,0.93333333333333335
running shoes,Reebok,15,14.0,0.93333333333333335
hand bag,Nike,44,41.0,0.93181818181818177
joggers,U.S. Polo Assn.,42,39.0,0.9285714285714286
backpack,Hummel,14,13.0,0.9285714285714286
running shoes,Nike,13,12.0,0.92307692307692313
epilator,Philips,12,11.0,0.91666666666666663
hiking shoes,Reebok,12,11.0,0.91666666666666663
boxers,Aeropostale,11,10.0,0.90909090909090906
t-shirt,Levis,10,9.0,0.9
candle,Prism,10,9.0,0.9
lifestyle shoes,Prism,10,9.0,0.9
headband,Under Armour,10,9.0,0.9
polo shirt,U.S. Polo Assn.,10,9.0,0.9
hiking shoes,adidas,10,9.0,0.9
running shoes,Nike,10,9.0,0.9
training shoes,Reebok,10,9.0,0.9
hiking shoes,Nike,10,9.0,0.9
boxers,National Geographic,10,9.0,0.9
t-shirt,Prism,10,9.0,0.9
cake plate,Prism,9,8.0,0.88888888888888884
coat,U.S. Polo Assn.,9,8.0,0.88888888888888884
sleeveless,Prism,9,8.0,0.88888888888888884
sleeveless,Pierre Cardin,9,8.0,0.88888888888888884
sweatshirt,National Geographic,9,8.0,0.88888888888888884
frame,Prism,26,23.0,0.88461538461538458
boots,Skechers,16,14.0,0.875
hand bag,Nike,16,14.0,0.875
shirt,Prism,8,7.0,0.875
socks,Prism,8,7.0,0.875
jeans,U.S. Polo Assn.,8,7.0,0.875
plate,Prism,8,7.0,0.875
hiking shoes,Columbia,8,7.0,0.875
hat,Prism,15,13.0,0.8666666666666667
shirt,U.S. Polo Assn.,15,13.0,0.8666666666666667
jersey,adidas,15,13.0,0.8666666666666667
football,Puma,7,6.0,0.8571428571428571
shirt,U.S. Polo Assn.,7,6.0,0.8571428571428571
t-shirt,Lee Cooper,7,6.0,0.8571428571428571
jumper,U.S. Polo Assn.,7,6.0,0.8571428571428571
t-shirt,Levis,7,6.0,0.8571428571428571
trousers,Prism,7,6.0,0.8571428571428571
t-shirt,Prism,7,6.0,0.8571428571428571
plate,Prism,7,6.0,0.8571428571428571
shirt,Prism,14,12.0,0.8571428571428571
lifestyle shoes,Prism,13,11.0,0.84615384615384615
football ,adidas,13,11.0,0.84615384615384615
boxers,Nike,6,5.0,0.83333333333333337
t-shirt,Levis,6,5.0,0.83333333333333337
socks,Prism,6,5.0,0.83333333333333337
shirt,Prism,6,5.0,0.83333333333333337
jumper,U.S. Polo Assn.,6,5.0,0.83333333333333337
decoration accessories,Prism,6,5.0,0.83333333333333337
frame,Prism,6,5.0,0.83333333333333337
cardigan,Prism,6,5.0,0.83333333333333337
t-shirt,Prism,6,5.0,0.83333333333333337
bowl,Prism,6,5.0,0.83333333333333337
polo shirt,U.S. Polo Assn.,6,5.0,0.83333333333333337
t-shirt,Wrangler,6,5.0,0.83333333333333337
backpack,adidas,6,5.0,0.83333333333333337
skin care set,Lancome,6,5.0,0.83333333333333337
postman bag,Calvin Klein,6,5.0,0.83333333333333337
slippers,Prism,6,5.0,0.83333333333333337
mug,Prism,6,5.0,0.83333333333333337
mug,Prism,12,10.0,0.83333333333333337
plate,Prism,6,5.0,0.83333333333333337
sweatshirt,Pierre Cardin,6,5.0,0.83333333333333337
socks,Pierre Cardin,6,5.0,0.83333333333333337
runner,Prism,6,5.0,0.83333333333333337
joggers,Prism,12,10.0,0.83333333333333337
socks,George Hogg,6,5.0,0.83333333333333337
sneakers,Prism,6,5.0,0.83333333333333337
runner,Prism,12,10.0,0.83333333333333337
lifestyle shoes,adidas,11,9.0,0.81818181818181823
